,x1,x2,x3,x4,x5,x7,x8,x9,x10,x13,x6_alfvensalen,x6_biblioteket,x6_entré,x6_lindstedvägen 24,x6_syster och bro,x6_östra station
815,1.09834,-0.16867000000000001,999.86955,-100.41343,0.37108,2.04999,0.6798,5474.61434,-89183.76884,4.85194,1,0,0,0,0,0
816,-0.11562,0.9854299999999999,999.8321599999999,-100.50639,-2.16795,1.0837299999999999,-0.8323799999999999,5475.05011,-89186.5505,-55.86474,0,0,0,0,0,0
817,0.90776,0.09937,999.82244,-100.57564,-0.21861,1.0218,-1.82685,5475.23816,-89184.77229,-4.70067,1,0,0,0,0,0
818,1.44567,-0.37364,999.88509,-100.41736,0.822,-2.91382,2.6718599999999997,5475.20313,-89186.43192,22.22579,0,0,0,1,0,0
819,1.75905,-0.8073,999.9671099999999,-100.13323000000001,1.7760599999999998,-1.04766,-0.06209,5472.72028,-89185.62084,37.93605,0,0,0,1,0,0
820,0.70828,0.22246,999.8275,-100.58886,-0.4894,-0.45461,1.0974,5474.7047600000005,-89186.60745,-14.67204,1,0,0,0,0,0
821,-0.33723,1.23983,999.8814800000001,-100.39063,-2.72764,-0.00155,0.11556,5479.6967,-89189.06672999999,-66.9206,1,0,0,0,0,0
822,-0.10894,1.27225,999.7452599999999,-100.79241,-2.79894,-0.06076,-0.8285299999999999,5473.35725,-89188.91515,-55.57416,0,0,0,0,0,0
823,0.87761,0.27171,999.85145,-100.42825,-0.59777,-1.82235,0.11079000000000001,5476.13325,-89184.56861,-6.19367,0,0,0,0,0,0
824,1.30003,-0.30562,999.9417699999999,-100.16887,0.67235,1.8869200000000002,-1.2117799999999999,5475.03132,-89186.24713999999,14.97234,1,0,0,0,0,0
825,-1.70602,2.75943,999.81105,-100.60383,-6.07074,3.6076900000000003,2.7356599999999998,5477.706810000001,-89187.62427,-135.39557,0,1,0,0,0,0
826,0.33507,0.8124399999999999,999.79442,-100.64258000000001,-1.7873599999999998,-2.46781,-0.84255,5480.0271299999995,-89188.31467,-33.34945,0,0,0,0,0,1
827,1.1207,0.12596,999.9295699999999,-100.29755,-0.27712,-1.80044,1.0972,5476.2535100000005,-89185.76605,5.99954,0,0,0,0,0,0
828,1.76515,-0.87859,999.82795,-100.55991999999999,1.9328900000000002,-0.42296999999999996,0.2411,5475.89506,-89182.50882999999,38.17125,0,1,0,0,0,0
829,-0.06435,1.1695,999.7320900000001,-100.83903000000001,-2.5729,-2.11729,-0.8964799999999999,5475.53625,-89184.33902999999,-53.35136,0,0,0,0,0,1
830,0.98362,0.14279,999.9308,-100.23476,-0.31414000000000003,-0.36504000000000003,1.1886299999999999,5479.69347,-89187.22851,-0.8536,0,0,0,0,0,1
831,2.58718,-1.65277,999.8697699999999,-100.44866999999999,3.6360900000000003,-1.4071799999999999,-1.05789,5475.6035600000005,-89183.70025,79.29395,0,1,0,0,0,0
832,0.36203,0.83775,999.857,-100.50301999999999,-1.84305,0.6512600000000001,-1.7108900000000002,5473.1127,-89186.18905,-31.96979,0,0,0,0,0,1
833,1.26237,-0.51982,999.96867,-100.15024,1.1436,-0.04798,-1.11113,5472.30372,-89184.80905,13.10266,1,0,0,0,0,0
834,0.3115,0.59605,999.81115,-100.58142,-1.3113,0.39921999999999996,0.08794,5474.4276,-89185.46037,-34.51952,0,0,0,0,0,1
835,1.1576,-0.012490000000000001,999.87316,-100.37989,0.027469999999999998,-2.48779,-2.03076,5473.33638,-89186.33594,7.81662,0,0,0,0,0,0
836,-1.10624,2.0380599999999998,999.87502,-100.36256999999999,-4.48373,-0.23592,-1.24078,5474.89395,-89185.07069,-105.37437,0,0,0,0,1,0
837,0.86912,0.31442,999.88629,-100.41490999999999,-0.69172,2.78195,-2.67634,5474.83874,-89185.72853,-6.60102,0,0,0,0,0,0
838,0.46246,0.71423,999.9462300000001,-100.19898,-1.57132,1.5131700000000001,0.32547,5472.14904,-89183.37243999999,-26.90375,0,0,0,0,0,0
839,0.06062,0.64413,999.7654699999999,-100.72045,-1.4171,-1.25383,0.8583299999999999,5475.663820000001,-89185.56167000001,-47.08624,0,0,0,0,0,0
840,1.33798,-0.12147000000000001,999.8484300000001,-100.49486999999999,0.26724000000000003,0.59634,-0.7005,5472.31658,-89185.64146,16.82345,1,0,0,0,0,0
841,-0.85235,1.77068,999.9454800000001,-100.18032,-3.89549,-0.29361,2.4551,5475.48771,-89185.7582,-92.64482,0,0,0,0,1,0
842,-0.24411,1.10524,999.70315,-100.86113,-2.43153,-0.94396,-0.24466,5474.83199,-89185.68845,-62.35413,0,0,0,0,0,1
843,-0.52534,1.5941,999.83861,-100.50661,-3.50702,-0.17482999999999999,2.71323,5473.13349,-89186.14773,-76.34786,0,0,0,1,0,0
844,0.74145,0.49556999999999995,999.89717,-100.38332,-1.09026,-0.64149,-0.7528,5473.30438,-89185.71031000001,-12.97907,0,0,0,0,0,1
845,0.23356,0.9336,999.8452800000001,-100.51241999999999,-2.05392,-0.16107,-0.24986,5472.2718700000005,-89185.56949,-38.39937,0,0,0,0,0,0
846,-0.18228,1.2630299999999999,999.93335,-100.23759,-2.77868,-0.8610200000000001,-0.45143999999999995,5473.227989999999,-89186.28507,-59.14748,0,0,0,1,0,0
847,2.47833,-1.4225700000000001,999.79925,-100.63064,3.12966,-0.0208,2.43224,5473.15958,-89185.25197,73.81631,0,1,0,0,0,0
848,2.28179,-1.3375,999.9277099999999,-100.23106,2.9425,0.45438,0.0021899999999999997,5478.216579999999,-89185.26728,64.05347,0,1,0,0,0,0
849,0.80208,0.11723,999.72956,-100.7973,-0.25791,2.0893,0.31139,5475.0659399999995,-89186.43804,-10.03137,0,0,0,1,0,0
850,1.9891,-0.84475,999.86461,-100.42671999999999,1.85845,-1.63235,0.68742,5476.978889999999,-89187.83552000001,49.38751,0,0,0,0,1,0
851,2.3735,-1.4819200000000001,999.89358,-100.34187,3.26023,0.9756,0.1844,5475.8703399999995,-89187.37644,68.62182,0,1,0,0,0,0
852,-0.83639,1.64048,999.9229300000001,-100.3008,-3.60906,-1.0258399999999999,0.8710600000000001,5472.3439,-89184.52447,-91.85822,0,0,0,0,1,0
853,2.22659,-1.16937,999.8956400000001,-100.34006,2.57262,-1.1136,0.0601,5480.7314,-89184.5928,61.27737,0,1,0,0,0,0
854,1.7111,-0.73665,999.7858699999999,-100.63743000000001,1.6206399999999999,0.56893,0.54783,5473.66726,-89185.38437,35.44799,0,1,0,0,0,0
855,0.98972,-0.03682,999.77816,-100.71504,0.081,-0.81192,1.7664400000000002,5473.757,-89186.00457,-0.62487,0,0,0,1,0,0
857,0.2184,0.7336600000000001,999.9745,-100.08058,-1.61406,2.1682099999999997,-1.69219,5475.604179999999,-89185.5665,-39.09255,1,0,0,0,0,0
858,2.71848,-1.8708099999999999,999.83186,-100.5581,4.11578,-1.47148,-1.03758,5474.408460000001,-89185.93625,85.84018,0,1,0,0,0,0
859,0.93195,0.19022999999999998,999.76757,-100.72869,-0.41852,-0.017169999999999998,-0.72601,5474.06253,-89184.42833,-3.51889,1,0,0,0,0,0
860,1.10099,-0.22935999999999998,999.7136300000001,-100.86593,0.5046,0.7845,1.65575,5474.82421,-89184.36702,4.90612,0,0,0,0,1,0
861,0.54698,0.40706,999.7656599999999,-100.69507,-0.8955200000000001,-0.72239,1.02225,5472.44041,-89185.1271,-22.76842,1,0,0,0,0,0
862,-0.44138,1.39326,999.9039,-100.32628000000001,-3.06517,0.07643,0.21235,5473.768120000001,-89186.78061,-72.11723,0,0,0,1,0,0
863,0.34317,0.55189,999.6560300000001,-101.01459,-1.21417,-0.91366,2.0829299999999997,5474.02192,-89185.40364,-33.01344,1,0,0,0,0,0
864,0.18106,0.81875,999.65125,-101.02317,-1.8012400000000002,-1.18594,-1.54656,5474.27333,-89187.22891,-41.12152,1,0,0,0,0,0
866,0.55546,0.30677,999.8874900000001,-100.42044,-0.67489,-0.38572,2.09776,5473.02923,-89186.3557,-22.28326,0,0,0,0,0,0
867,1.95592,-1.03023,999.9423199999999,-100.20599,2.26652,-1.04654,0.88207,5477.78258,-89185.99431000001,47.76698,0,0,0,0,1,0
868,1.74897,-0.87264,999.8611800000001,-100.4237,1.9198099999999998,-2.36328,-2.79664,5475.79866,-89185.47323999999,37.37899,0,0,0,0,1,0
869,1.47363,-0.49811000000000005,999.9119400000001,-100.29434,1.09585,-0.30443000000000003,0.21511999999999998,5476.04285,-89187.13233,23.63731,0,0,0,1,0,0
870,0.24953,0.91891,999.7617,-100.73069,-2.02159,-0.82658,-1.5508,5478.1877,-89185.34973999999,-37.64276,0,0,0,0,0,1
871,0.14193,0.9252799999999999,999.7040599999999,-100.91051999999999,-2.0356099999999997,-1.2429700000000001,1.5082200000000001,5475.64718,-89184.47207999999,-43.05164,0,0,0,0,0,0
872,1.90088,-1.13527,999.6260300000001,-101.14604,2.4976,1.69996,-1.28085,5474.3889899999995,-89186.10053,44.85701,0,1,0,0,0,0
873,0.14081,0.91995,999.7501800000001,-100.71947,-2.02389,-0.7517199999999999,-1.91377,5474.60065,-89187.16073999999,-43.0845,0,0,0,0,0,1
874,-1.17019,2.1592700000000002,999.93806,-100.19511,-4.75039,2.55364,-1.48688,5477.1034,-89183.95192,-108.54042,0,1,0,0,0,0
875,0.04639,0.99646,999.92581,-100.245,-2.1922,0.33274000000000004,-0.43149,5475.53255,-89186.77859,-47.71765,1,0,0,0,0,0
876,-0.22061,1.01657,999.87905,-100.39347,-2.2364599999999997,0.44383,0.1989,5478.48284,-89185.27062000001,-61.09114,0,0,0,0,0,0
877,1.14871,-0.214,999.8696800000001,-100.38181999999999,0.4708,0.78899,1.07126,5472.48117,-89187.59445,7.37031,1,0,0,0,0,0
878,1.63974,-0.73758,999.7471699999999,-100.76258,1.62267,-0.37156999999999996,-0.7256,5479.84664,-89183.80107999999,31.86078,0,1,0,0,0,0
879,-0.01169,0.73026,999.8271199999999,-100.51674,-1.60658,0.09562999999999999,-0.8492799999999999,5473.899710000001,-89184.45346,-50.67076,0,0,0,0,0,1
880,1.84497,-0.69487,999.77036,-100.69109,1.52871,1.18123,-1.79767,5474.94913,-89185.38322999999,42.13373,0,1,0,0,0,0
881,1.42342,-0.54823,999.8040800000001,-100.58805,1.2061,-0.5979,0.4347,5472.68793,-89183.53018999999,21.07283,0,0,0,0,1,0
882,0.03008,1.0115299999999998,999.8372400000001,-100.5273,-2.2253700000000003,-2.64335,-2.35354,5475.667329999999,-89183.77519,-48.57715,0,0,0,0,0,0
883,-0.1295,1.16024,999.73134,-100.83991999999999,-2.55253,0.05315,-0.99105,5473.62773,-89186.0239,-56.60958,0,0,0,0,0,1
884,-1.06668,1.9745400000000002,999.7231400000001,-100.8163,-4.344,1.51538,-0.55008,5473.62813,-89187.73649,-103.47248,0,0,0,1,0,0
885,1.35755,-0.26808000000000004,999.84535,-100.54173,0.58978,-2.075,0.6494,5472.03375,-89184.99435,17.80034,0,0,0,1,0,0
886,1.4242,-0.44466999999999995,999.8870099999999,-100.38875999999999,0.9782799999999999,-0.47455,-0.67923,5475.62406,-89184.25089,21.15356,0,0,0,1,0,0
887,1.72853,-0.58203,999.79875,-100.59754000000001,1.28046,0.40365999999999996,-0.8443799999999999,5475.75676,-89183.98506,36.32581,0,0,0,0,1,0
888,2.00948,-1.02013,999.9553599999999,-100.20228,2.24428,-1.5371,-0.9393,5474.184029999999,-89185.60262,50.45174,0,0,0,0,1,0
889,1.02666,-0.148,999.91584,-100.29035999999999,0.3256,1.3959700000000002,-0.95788,5475.0662600000005,-89185.86361,1.29089,1,0,0,0,0,0
890,1.16481,-0.26616,999.7571199999999,-100.76771,0.58555,-1.2655399999999999,-1.42767,5476.61881,-89183.24974,8.11915,0,0,0,0,1,0
891,1.00982,-0.09366000000000001,999.84872,-100.47184,0.20604,0.6926899999999999,-0.16037,5472.88814,-89186.23219,0.41537,1,0,0,0,0,0
892,1.3077,-0.31506999999999996,999.9132900000001,-100.27834,0.69315,-1.90071,-0.08885,5473.03337,-89184.05616000001,15.34153,1,0,0,0,0,0
893,1.51721,-0.575,999.80664,-100.63043,1.265,-1.7453299999999998,-0.42807,5475.69995,-89185.87537000001,25.76367,0,0,0,0,1,0
894,0.12242,1.1471799999999999,999.7235099999999,-100.86006,-2.5238,-0.014969999999999999,2.0698,5476.86544,-89181.34707999999,-44.0172,0,0,0,0,0,1
895,2.24094,-1.41593,999.7167599999999,-100.86934000000001,3.11504,0.50907,-1.7129599999999998,5473.24042,-89185.70637999999,61.90535,0,1,0,0,0,0
897,1.37132,-0.45681000000000005,999.70419,-100.88094,1.00498,3.05919,0.24995,5472.957710000001,-89184.56552999999,18.41813,0,1,0,0,0,0
898,0.94297,-0.03344,999.75925,-100.69337,0.07357999999999999,1.37616,0.18092,5480.00304,-89187.29985,-2.97189,0,0,0,1,0,0
899,1.89353,-1.15144,999.9242199999999,-100.227,2.53317,1.02607,1.22017,5475.128189999999,-89184.44852,44.63873,0,0,0,0,1,0
900,2.13356,-1.30055,999.66336,-101.02575999999999,2.86122,0.5471699999999999,0.3625,5473.13573,-89185.39582,56.50987,0,1,0,0,0,0
901,1.55792,-0.18655,999.64211,-101.07654000000001,0.41042,0.3666,-1.26525,5473.814579999999,-89186.28902000001,27.71727,0,1,0,0,0,0
902,0.74761,-0.07975,999.68915,-100.9647,0.17545999999999998,-0.52144,0.6787,5475.65682,-89186.87922,-12.77493,0,0,0,0,1,0
903,2.88914,-2.00739,999.9526,-100.23009,4.41626,-2.3277099999999997,-0.38996,5473.285089999999,-89186.45312,94.43328,0,1,0,0,0,0
904,-0.23707,1.4580600000000001,999.97945,-100.08813,-3.2077299999999997,-0.44438999999999995,-0.80476,5479.43101,-89187.11347000001,-61.86391,0,0,0,0,1,0
905,1.99698,-1.00787,999.9290900000001,-100.23181,2.21732,1.02413,-1.06879,5475.02645,-89185.91622999999,49.81349,0,0,0,0,1,0
906,-0.27356,0.87879,999.8984199999999,-100.33785,-1.93333,-2.01264,-0.8969299999999999,5475.27755,-89185.11275,-63.72885,0,0,0,0,0,0
907,-1.44516,2.46177,999.75492,-100.73638000000001,-5.41589,-1.686,1.53049,5475.57705,-89186.5536,-122.38057,0,0,0,0,1,0
908,1.06117,-0.19366,999.8291300000001,-100.52812,0.42606000000000005,0.88165,0.83693,5475.992929999999,-89185.74337000001,2.97317,0,0,0,1,0,0
909,1.76052,-0.58105,999.7854199999999,-100.68678,1.2783,2.79267,-2.63673,5474.6107600000005,-89185.63666,37.91875,0,0,0,0,1,0
910,0.94972,0.0973,999.73731,-100.81808000000001,-0.21406,0.50003,0.44836000000000004,5478.27154,-89186.9598,-2.64535,0,0,0,1,0,0
911,1.29862,-0.27503,999.9530199999999,-100.17456,0.60506,-0.17589000000000002,0.8458200000000001,5475.90074,-89186.91662999999,14.90755,0,0,0,0,0,0
912,0.39784,0.6691699999999999,999.7236199999999,-100.84534000000001,-1.47217,2.01332,-0.44942,5477.26662,-89188.10243,-30.24635,0,0,0,0,0,0
914,0.40389,0.6331,999.7637800000001,-100.71195,-1.39281,0.17215999999999998,0.30968,5477.4922,-89185.62462,-29.92353,0,0,0,0,0,0
915,1.28463,-0.30929,999.8335,-100.53898000000001,0.68045,1.34559,1.50763,5475.786520000001,-89186.4055,14.14816,0,0,0,1,0,0
917,0.13578,0.64736,999.8204900000001,-100.54372,-1.4242,1.28851,0.38609,5479.1573,-89186.95503,-43.30053,0,0,0,0,0,1
918,0.91885,0.02017,999.82479,-100.5222,-0.04437,-0.37726,-0.79982,5477.14806,-89183.22914,-4.14502,1,0,0,0,0,0
919,1.11481,-0.20686999999999997,999.8806400000001,-100.38813,0.45511,0.03993,0.18694000000000002,5476.88511,-89186.71206,5.68096,1,0,0,0,0,0
920,0.36979,0.76147,999.8424699999999,-100.50228,-1.6752200000000002,-0.57399,0.51279,5473.82164,-89185.33525,-31.58915,0,0,0,0,0,1
921,3.32276,-2.03075,999.8163900000001,-100.54984,4.46765,0.0598,0.48998,5475.7051,-89186.22132000001,116.0464,0,1,0,0,0,0
922,1.09326,-0.2253,999.91499,-100.30426999999999,0.49566000000000004,-0.50372,-0.79978,5473.26355,-89186.21684,4.62051,1,0,0,0,0,0
923,1.06933,-0.14381,999.7973199999999,-100.60916,0.31639,2.8216799999999997,1.18832,5475.41467,-89185.7694,3.36495,0,0,0,1,0,0
925,2.25959,-1.01985,999.9009199999999,-100.33672,2.2436599999999998,-0.03136,-0.21948,5473.87105,-89186.51832,62.92981,0,0,0,0,1,0
926,0.94941,-0.11245999999999999,999.86783,-100.40998,0.24741999999999997,-0.69245,-0.21378000000000003,5473.6270700000005,-89185.20929,-2.59561,1,0,0,0,0,0
927,0.3397,0.66955,999.8734099999999,-100.40834,-1.47301,-2.9276,0.26993,5473.74618,-89186.767,-33.07811,0,0,0,0,0,1
928,1.78295,-0.81655,999.79241,-100.63632,1.7964200000000001,1.03748,-0.32442,5475.49803,-89184.6091,39.04372,0,1,0,0,0,0
929,2.74126,-1.77846,999.8974599999999,-100.36275,3.9126199999999995,-1.3533600000000001,-0.28152,5474.5874,-89185.42371,87.01186,0,1,0,0,0,0
930,1.94203,-0.85921,999.82929,-100.58668,1.8902700000000001,-0.81318,-2.1560799999999998,5473.838970000001,-89185.20682,47.01622,0,1,0,0,0,0
931,0.2779,0.6722199999999999,999.76935,-100.67695,-1.47888,1.10845,0.8842399999999999,5476.11982,-89183.17972,-36.22056,0,0,0,0,0,0
933,0.57922,0.38468,999.9050599999999,-100.3131,-0.8463,0.90427,1.0052299999999998,5475.45592,-89185.22881,-21.08632,0,0,0,0,0,1
934,0.46564,0.41876,999.7560300000001,-100.71463,-0.9212799999999999,-0.503,0.39764,5478.9169,-89187.62104,-26.8398,1,0,0,0,0,0
935,-0.56993,1.7653400000000001,999.77125,-100.70694,-3.88374,0.7325699999999999,0.33077,5476.1419399999995,-89186.06083,-78.611,1,0,0,0,0,0
936,2.08192,-1.11775,999.86385,-100.4842,2.45905,1.50302,-2.62462,5475.97243,-89187.44705,54.0281,0,1,0,0,0,0
937,0.67104,0.21295999999999998,999.7031900000001,-100.91955,-0.4685,0.25101,-0.8033,5475.82266,-89186.89617,-16.59641,0,0,0,1,0,0
938,2.55689,-1.55472,999.8702199999999,-100.42281,3.42038,1.0002,-0.72628,5480.36865,-89185.56202,77.77938,0,1,0,0,0,0
939,0.86519,0.18598,999.76729,-100.69856999999999,-0.40915,-1.02702,-0.8722,5477.0834,-89183.45942,-6.85706,1,0,0,0,0,0
940,2.95355,-1.935,999.77535,-100.69899000000001,4.257,0.16346,0.26896,5474.60035,-89185.2925,97.56516,0,1,0,0,0,0
941,1.99142,-0.98319,999.8909199999999,-100.3433,2.16301,0.47585,-0.41057,5474.18732,-89187.6986,49.5163,0,0,0,0,1,0
942,0.57889,0.38075,999.85856,-100.4382,-0.8376399999999999,-1.1067200000000001,-0.1064,5477.53125,-89187.04691,-21.12611,0,0,0,0,0,1
943,2.38029,-1.23917,999.8422699999999,-100.45295,2.72617,0.47913999999999995,0.06065,5473.46357,-89185.7505,68.93554,0,1,0,0,0,0
944,0.89871,0.06707,999.97114,-100.0844,-0.14756,-2.0187,1.70409,5472.2732399999995,-89184.87696000001,-5.07911,0,0,0,0,0,1
945,0.41235,0.4263,999.7475300000001,-100.82160999999999,-0.93786,2.05734,-0.79368,5474.683529999999,-89186.18848,-29.50857,1,0,0,0,0,0
947,2.38631,-1.52652,999.88768,-100.38005,3.35834,1.27835,-0.5891,5475.2341,-89185.76051000001,69.25915,0,1,0,0,0,0
948,1.13427,0.06018,999.7657,-100.74754,-0.1324,0.0482,0.9047799999999999,5473.63029,-89187.17128,6.59617,0,0,0,1,0,0
949,0.5965,0.43961999999999996,999.90965,-100.30503,-0.96715,1.11029,-0.2542,5478.54328,-89186.3718,-20.21998,0,0,0,0,0,1
950,1.69482,-0.72133,999.8417,-100.46078,1.58693,-1.8819700000000001,0.35133000000000003,5475.688520000001,-89184.0644,34.66188,0,0,0,0,1,0
951,1.01532,-0.10124,999.9011800000001,-100.3362,0.22273,-3.00943,0.30518,5476.45118,-89184.66445,0.7164,1,0,0,0,0,0
952,-0.32499,1.3760700000000001,999.7059,-100.91341,-3.02736,1.05656,1.15067,5479.89994,-89188.60534,-66.39666,0,0,0,0,0,1
953,0.59602,0.33773000000000003,999.8621800000001,-100.42315,-0.743,1.7307599999999999,0.65509,5475.77039,-89183.94466000001,-20.26775,0,0,0,0,0,0
954,0.53726,0.62746,999.92303,-100.29132,-1.3804100000000001,-1.47147,2.4563,5472.96523,-89185.9252,-23.17569,0,0,0,0,0,0
955,-0.57965,1.6886900000000002,999.8099900000001,-100.54495,-3.7151099999999997,1.32008,0.6632899999999999,5474.87229,-89183.93708999999,-79.07753,0,0,0,1,0,0
956,-0.88592,1.82686,999.76537,-100.7222,-4.0191,0.60213,1.19485,5475.37886,-89184.4933,-94.41317,0,0,0,1,0,0
957,-0.17241,1.22207,999.9147300000001,-100.26994,-2.68855,-1.25427,-0.12077,5474.87406,-89186.35011,-58.66313,0,0,0,1,0,0
959,0.37702,0.74664,999.8870800000001,-100.35982,-1.6426,1.91765,0.31071,5479.904079999999,-89185.73578999999,-31.20559,0,0,0,0,0,0
960,-0.17721,1.12612,999.9572900000001,-100.1529,-2.4774700000000003,-1.3584100000000001,1.9914900000000002,5470.59595,-89185.22627999999,-58.88206,0,0,0,1,0,0
963,2.44376,-1.5968200000000001,999.8295699999999,-100.52334,3.51301,2.05163,1.7447700000000002,5474.499510000001,-89186.33041000001,72.10255,0,1,0,0,0,0
964,1.27378,-0.30351999999999996,999.75004,-100.75443,0.66775,-0.61744,0.22025999999999998,5474.79263,-89188.42959,13.56412,0,0,0,0,1,0
965,0.62915,0.49498000000000003,999.8530900000001,-100.45369000000001,-1.08896,0.75162,-0.24841999999999997,5477.97833,-89186.41758,-18.61579,0,0,0,0,0,1
966,1.43597,-0.46143,999.8717,-100.39024,1.01516,0.16398,0.4231,5473.59817,-89187.90521,21.73432,0,0,0,1,0,0
967,2.20235,-1.02219,999.6934,-100.91723,2.2488200000000003,0.027010000000000003,-0.70406,5471.1003,-89186.64983,59.96439,0,1,0,0,0,0
968,0.24005,1.1562,999.7752300000001,-100.7295,-2.5436400000000003,-1.88363,-1.57827,5473.460620000001,-89186.26937000001,-38.11007,0,0,0,0,0,1
969,2.44352,-1.4439899999999999,999.95055,-100.19043,3.17678,-1.02979,0.18194000000000002,5473.53086,-89184.70143,72.15121,0,1,0,0,0,0
970,0.23938,0.7519399999999999,999.93289,-100.2633,-1.6542700000000001,0.37606999999999996,1.04104,5475.3349100000005,-89184.72869,-38.0646,0,0,0,0,0,0
971,0.18366,0.8343799999999999,999.95824,-100.16649,-1.8356299999999999,0.8842399999999999,0.9663799999999999,5474.819579999999,-89187.89587000001,-40.8378,1,0,0,0,0,0
972,0.62498,0.30325,999.86637,-100.42805,-0.66714,0.94545,0.3862,5474.10945,-89187.39711,-18.81771,0,0,0,0,0,0
973,0.45819,0.6204,999.91935,-100.32694000000001,-1.3648799999999999,0.31459000000000004,-0.02659,5472.84973,-89186.78832,-27.13075,0,0,0,0,0,0
974,0.75912,0.2574,999.87447,-100.43189,-0.5662699999999999,-2.7407,0.37746999999999997,5472.735189999999,-89186.25057,-12.10664,0,0,0,0,0,0
976,1.00107,-0.18725999999999998,999.71976,-100.88251,0.41197,-0.8848799999999999,-0.42132,5473.82943,-89185.33291,-0.08645,0,0,0,0,1,0
977,-0.09711,1.36225,999.8707300000001,-100.40278,-2.99695,0.27151,1.57245,5474.1541799999995,-89187.88643,-54.91995,1,0,0,0,0,0
978,1.09996,0.011479999999999999,999.78915,-100.64563000000001,-0.025269999999999997,0.26877,0.44466000000000006,5473.51496,-89186.53348,4.89268,0,0,0,1,0,0
979,0.80835,0.34865,999.7701,-100.70083000000001,-0.76702,0.80807,2.92732,5475.93592,-89185.4261,-9.69756,1,0,0,0,0,0
980,0.96812,0.08237,999.7378,-100.77462,-0.18122,1.43476,-0.10246,5480.362929999999,-89185.06771,-1.72522,0,0,0,1,0,0
981,0.09113,1.10838,999.6836199999999,-101.0084,-2.43844,-1.6087200000000001,2.29632,5475.666029999999,-89185.64499,-45.60163,0,0,0,0,0,0
983,-0.26883,1.30447,999.7484800000001,-100.77011999999999,-2.86984,0.86454,3.19888,5477.44086,-89187.20355,-63.5674,0,0,0,0,0,0
984,1.07524,-0.18131,999.9199699999999,-100.2601,0.39887,1.0504,-0.80405,5471.1684700000005,-89186.84915,3.72177,1,0,0,0,0,0
986,-0.24853,1.2746899999999999,999.7879199999999,-100.63704,-2.8043099999999996,-1.38646,-2.31193,5472.72005,-89185.14648,-62.53246,0,0,0,0,0,0
987,0.15683,0.6014,999.9672699999999,-100.13656999999999,-1.3230899999999999,2.45533,-0.43575,5474.99639,-89185.2641,-42.17464,0,0,0,0,0,0
988,-0.08419,1.0321200000000001,999.7236300000001,-100.8607,-2.27066,1.4431100000000001,-0.13351,5477.86982,-89188.99571,-54.34789,0,0,0,0,0,1
989,1.05753,-0.41644,999.8748,-100.43135,0.9161600000000001,1.42297,2.3667,5475.39372,-89184.43882000001,2.81379,0,0,0,1,0,0
990,-0.5896,1.6969,999.74419,-100.75314,-3.7331800000000004,1.54256,-0.46475,5475.5214,-89186.21703,-79.60809,1,0,0,0,0,0
991,1.18246,-0.23454,999.9009900000001,-100.31548000000001,0.51599,-0.16199000000000002,-0.2769,5478.07956,-89185.54319,9.07349,1,0,0,0,0,0
992,1.4773,-0.5350699999999999,999.73156,-100.77654,1.17716,0.41018000000000004,-2.38502,5471.3758100000005,-89188.93037,23.73073,0,1,0,0,0,0
995,0.27709,0.69898,999.8498599999999,-100.45056,-1.53775,0.47363,-3.07647,5475.2416,-89186.8997,-36.22043,0,0,0,0,0,1
996,0.3876,0.63678,999.71071,-100.88259000000001,-1.40091,2.48343,1.02155,5474.47429,-89186.77572,-30.76466,1,0,0,0,0,0
998,0.83734,0.00762,999.8819,-100.4197,-0.01676,0.9204899999999999,0.12169,5473.4363299999995,-89186.95245,-8.19185,1,0,0,0,0,0
999,1.60709,-0.43988999999999995,999.71018,-100.89799000000001,0.96775,-1.07742,-0.08421000000000001,5473.5786100000005,-89183.66006000001,30.20973,0,1,0,0,0,0
1001,2.2067,-1.05986,999.9515,-100.19839,2.33169,0.46231000000000005,-1.1638899999999999,5472.936479999999,-89186.25104,60.31058,0,0,0,0,1,0
1002,-0.11524,1.0901,999.8788199999999,-100.43168,-2.3982200000000002,0.67906,1.01926,5473.41662,-89187.07723,-55.82241,1,0,0,0,0,0
1003,3.14083,-2.16451,999.7221099999999,-100.87084,4.76193,1.79083,1.4838,5473.91399,-89184.83304,106.90262,0,1,0,0,0,0
