,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
1197,0.65374,0.46378,999.86295,-100.39995,-1.02032,Östra Station,-1.39044,-0.62424,5475.52907,-89187.85561,True,False,-17.38173
1198,0.99777,0.08210,999.91647,-100.24586,-0.18061,7-11,0.38461,1.38735,5478.71472,-89188.48067,True,False,-0.15317
1199,0.96455,0.17956,999.72677,-100.86362,-0.39504,Lindstedvägen 24,1.45881,-0.74999,5474.43593,-89186.21178,True,False,-1.90911
1200,2.27580,-1.28836,999.67828,-101.00375,2.83439,Biblioteket,-0.42178,1.37830,5474.51610,-89184.08436,True,False,63.62938
1201,1.14334,-0.08053,999.78470,-100.66095,0.17716,Lindstedvägen 24,-1.36246,0.58689,5474.10124,-89187.37287,True,False,7.05934
1202,1.80627,-0.88291,999.72871,-100.81958,1.94241,Biblioteket,1.36384,0.60692,5474.72144,-89185.60664,True,False,40.17782
1203,1.65630,-0.39890,999.86242,-100.45093,0.87758,Lindstedvägen 24,0.26997,-0.04537,5476.71509,-89186.40311,True,False,32.74608
1204,2.78299,-1.58342,999.82757,-100.53054,3.48352,Biblioteket,0.02319,0.67398,5478.90474,-89189.25728,True,False,89.06314
1205,0.55752,0.49805,999.84544,-100.48653,-1.09571,Östra Station,-0.36575,0.61004,5474.25048,-89187.75950,True,False,-22.20146
1206,-0.32536,1.26894,999.85450,-100.49620,-2.79168,Alfvensalen,-0.17794,0.36291,5473.56459,-89185.90767,True,False,-66.34093
1207,2.37354,-1.51603,999.74607,-100.75412,3.33526,Biblioteket,0.21184,-1.95001,5473.39735,-89186.51963,True,False,68.55013
1208,0.78503,0.63876,999.72939,-100.83149,-1.40527,7-11,-2.43177,-0.41960,5476.61109,-89182.70203,True,False,-10.88389
1209,0.21466,0.57920,999.98067,-100.07664,-1.27424,7-11,0.45521,-0.99920,5479.48117,-89185.95142,True,False,-39.27675
1210,2.23710,-1.33149,999.89832,-100.35366,2.92928,Biblioteket,0.61005,-0.15737,5469.27875,-89185.15826,True,False,61.80407
1211,2.08180,-1.17521,999.75530,-100.72560,2.58547,Biblioteket,-1.53722,-0.42149,5479.49528,-89188.50532,True,False,53.96786
1212,1.32648,-0.24191,999.77580,-100.67699,0.53220,Entré,0.20817,-0.28149,5476.59335,-89186.13714,True,False,16.21206
1213,-0.42559,1.46066,999.81857,-100.53959,-3.21345,Alfvensalen,0.26804,2.05632,5476.36151,-89181.96038,True,False,-71.36998
1214,1.60564,-0.54921,999.77554,-100.68094,1.20826,Syster och Bro,1.49161,0.66639,5476.70722,-89184.84755,True,False,30.16978
1215,-0.40301,1.50402,999.66723,-101.00771,-3.30884,Östra Station,1.94217,-1.43115,5475.79016,-89186.15229,True,False,-70.31711
1216,2.19617,-1.20345,999.65653,-101.03520,2.64759,Biblioteket,-0.43213,0.06420,5475.85090,-89186.67027,True,False,59.63698
1217,1.65557,-0.82014,999.90215,-100.29991,1.80430,Entré,0.40415,-0.82124,5473.92791,-89186.75423,True,False,32.72947
1218,2.14826,-1.10888,999.72225,-100.82194,2.43953,Biblioteket,0.44037,-0.53878,5474.85094,-89187.63172,True,False,57.27412
1219,1.59295,-0.67439,999.79709,-100.62315,1.48367,Syster och Bro,1.35946,0.51582,5475.31522,-89186.22985,True,False,29.54594
1220,2.42203,-1.68277,999.70553,-100.92244,3.70210,Biblioteket,0.85156,1.28294,5474.83691,-89187.10082,True,False,70.95438
1221,-0.12751,1.12675,999.68892,-100.89309,-2.47884,Östra Station,-1.72938,2.74770,5474.41754,-89186.19378,True,False,-56.53113
1222,0.50467,0.60224,999.64704,-101.04103,-1.32494,Alfvensalen,1.94488,-0.60605,5473.68176,-89186.08559,True,False,-24.94296
1223,0.47609,0.32008,999.83644,-100.54340,-0.70418,7-11,-1.21344,-1.01700,5474.59992,-89186.73960,True,False,-26.27717
1224,0.16520,0.91601,999.71764,-100.88960,-2.01522,7-11,-1.49665,1.45871,5472.88013,-89185.56540,True,False,-41.88121
1225,2.67616,-1.70265,999.82688,-100.57143,3.74583,Biblioteket,1.42016,-0.94013,5473.37629,-89184.24597,True,False,83.72143
1226,-1.54661,2.71703,999.93559,-100.21551,-5.97746,Biblioteket,0.85574,1.46083,5472.79362,-89187.34219,True,False,-127.36272
1227,2.68970,-1.64114,999.77503,-100.68893,3.61050,Biblioteket,-0.77528,0.48215,5474.91283,-89186.77928,True,False,84.37262
1228,-0.83433,1.73105,999.75016,-100.79877,-3.80832,Alfvensalen,0.63716,-1.01811,5472.73171,-89184.16189,True,False,-91.84141
1229,1.35569,-0.26153,999.67173,-100.94685,0.57536,Syster och Bro,0.10227,-0.46468,5474.63670,-89186.06422,True,False,17.62046
1230,0.28205,0.77161,999.86798,-100.40363,-1.69753,7-11,-1.13567,-0.60891,5475.39562,-89186.90021,True,False,-35.96337
1231,0.16734,0.74123,999.79062,-100.61417,-1.63071,Östra Station,-0.07830,-1.37622,5471.08066,-89184.73325,True,False,-41.73790
1232,0.31959,0.69224,999.84848,-100.47749,-1.52292,Östra Station,-1.96291,-0.03666,5479.30294,-89185.07883,True,False,-34.09609
1233,1.66492,-0.33494,999.78326,-100.63308,0.73686,Entré,-0.52993,1.36167,5475.97726,-89185.07813,True,False,33.13785
1234,1.01990,-0.27545,999.84584,-100.44298,0.60599,Lindstedvägen 24,-1.18430,1.13700,5473.23748,-89185.15778,True,False,0.91812
1235,0.60678,0.45378,999.75950,-100.74561,-0.99831,Alfvensalen,0.72044,1.12738,5473.33438,-89186.31186,True,False,-19.78128
1236,0.09731,0.69243,999.83914,-100.47707,-1.52335,Östra Station,2.84295,1.72968,5474.33166,-89185.64676,True,False,-45.21477
1237,0.62188,0.26194,999.85641,-100.44452,-0.57626,7-11,1.64569,-0.56477,5472.88491,-89185.67226,True,False,-18.97757
1238,2.25590,-0.87156,999.83726,-100.52942,1.91743,Biblioteket,-1.44006,-0.26746,5475.49495,-89186.22006,True,False,62.71342
1239,1.13928,-0.08208,999.89725,-100.30967,0.18057,7-11,0.22577,0.36629,5471.66791,-89184.19958,True,False,6.91269
1240,0.77176,0.47157,999.79115,-100.59936,-1.03745,7-11,-0.39058,1.70030,5476.24198,-89186.41789,True,False,-11.51623
1241,0.69992,0.20320,999.80421,-100.59916,-0.44704,Alfvensalen,-0.98250,0.74388,5476.87686,-89186.44353,True,False,-15.10165
1242,-0.64119,1.60062,999.85104,-100.52597,-3.52136,Lindstedvägen 24,-1.19223,-0.87569,5475.15534,-89186.87658,True,False,-82.13397
1243,0.74499,0.33156,999.75513,-100.76307,-0.72942,Alfvensalen,-2.75245,0.37489,5473.43596,-89185.54052,True,False,-12.87269
1244,0.80449,0.12462,999.98091,-100.09254,-0.27417,Östra Station,0.50055,1.63430,5475.73959,-89186.53923,True,False,-9.78512
1245,0.37491,0.46780,999.92534,-100.21789,-1.02916,Östra Station,-0.99751,-0.91135,5474.96418,-89184.55740,True,False,-31.29198
1246,2.05467,-1.09323,999.90679,-100.29700,2.40510,Syster och Bro,-0.18120,1.20801,5473.76458,-89188.90479,True,False,52.68692
1247,-0.05368,0.84277,999.89034,-100.35250,-1.85410,7-11,0.93702,0.11980,5473.87377,-89183.85161,True,False,-52.73884
1248,0.83519,-0.04770,999.90201,-100.30165,0.10494,7-11,-0.87231,-0.44502,5474.40597,-89184.62476,True,False,-8.28954
1249,1.23809,-0.23678,999.72448,-100.80844,0.52091,Syster och Bro,0.17549,-1.40470,5474.32948,-89184.82242,True,False,11.76671
1250,1.32593,-0.15018,999.97073,-100.14283,0.33039,7-11,-1.88080,1.65947,5473.26363,-89185.33580,True,False,16.28182
1251,0.89320,0.01366,999.74865,-100.71977,-0.03005,Lindstedvägen 24,-0.96203,-0.94203,5473.52329,-89185.25711,True,False,-5.46565
1252,-0.73793,1.86605,999.84682,-100.47795,-4.10531,Entré,0.37401,-4.02946,5478.78008,-89186.98533,True,False,-86.97330
1253,1.11947,-0.33615,999.71622,-100.87727,0.73952,Syster och Bro,-0.44024,0.88556,5471.34231,-89184.47583,True,False,5.83137
1254,1.46669,-0.40763,999.77837,-100.69513,0.89678,Syster och Bro,0.02888,0.94212,5474.19005,-89186.27223,True,False,23.22375
1255,-0.07568,0.93004,999.63162,-101.13249,-2.04608,Alfvensalen,-1.57339,1.03056,5471.55916,-89185.14885,True,False,-53.96813
1256,2.53447,-1.46318,999.87465,-100.40436,3.21899,Biblioteket,-0.85095,1.44644,5479.30113,-89188.25852,True,False,76.66079
1257,1.16338,-0.18768,999.71742,-100.83479,0.41289,Syster och Bro,-1.49611,-1.54049,5473.02558,-89186.19393,True,False,8.02753
1258,0.88677,-0.05706,999.88697,-100.32877,0.12552,7-11,3.44855,-2.45196,5474.40878,-89186.82241,True,False,-5.71805
1259,1.87254,-0.85910,999.75197,-100.77434,1.89003,Biblioteket,-0.64815,-0.01801,5476.10093,-89185.84323,True,False,43.50308
1260,-0.13148,1.10984,999.85501,-100.44049,-2.44165,Alfvensalen,0.01433,0.37557,5474.63608,-89184.67073,True,False,-56.64652
1261,1.36046,-0.27021,999.75999,-100.73079,0.59446,Entré,1.81411,1.58287,5474.68448,-89185.84121,True,False,17.90301
1262,2.47312,-1.46331,999.73945,-100.76641,3.21929,Biblioteket,-0.82814,0.37459,5474.83683,-89186.26297,True,False,73.52562
1263,2.20046,-1.05149,999.69451,-100.87569,2.31328,Biblioteket,-0.66693,0.80099,5474.66639,-89186.73805,True,False,59.87013
1264,-1.37513,2.38910,999.80725,-100.59674,-5.25601,Biblioteket,-1.10187,0.28299,5475.63885,-89183.76802,True,False,-118.85295
1265,1.11040,-0.19208,999.90867,-100.30686,0.42257,Alfvensalen,0.04365,-0.99005,5473.55597,-89186.27215,True,False,5.47415
1266,-0.72159,1.65183,999.79536,-100.62264,-3.63403,Alfvensalen,-0.07327,-0.60948,5473.26949,-89186.21149,True,False,-86.18188
1267,0.79140,0.17194,999.66584,-101.03664,-0.37826,Entré,0.73566,0.26835,5474.55194,-89186.40352,True,False,-10.59691
1268,1.06656,0.03746,999.83844,-100.50429,-0.08242,Alfvensalen,-0.64180,-1.07735,5475.75788,-89185.52643,True,False,3.24742
1269,0.61466,0.35939,999.85619,-100.44546,-0.79066,7-11,0.90795,-0.60895,5474.95333,-89186.47297,True,False,-19.33880
1270,1.67575,-0.54017,999.72042,-100.84947,1.18838,Biblioteket,-0.21700,0.15432,5472.96173,-89187.47561,True,False,33.64768
1271,0.99071,0.03858,999.85312,-100.47697,-0.08488,Alfvensalen,-3.38934,0.06084,5474.58678,-89185.63026,True,False,-0.53804
1272,0.81303,0.01193,999.75583,-100.75009,-0.02625,Lindstedvägen 24,-0.09814,0.51609,5476.18649,-89186.92606,True,False,-9.47047
1273,-0.47288,1.45591,999.90005,-100.29095,-3.20301,Entré,0.65931,2.70097,5478.78719,-89189.70464,True,False,-73.69404
1274,1.73455,-0.65955,999.88859,-100.34005,1.45101,Entré,0.35033,0.35185,5477.76763,-89186.54089,True,False,36.67157
1275,0.30111,0.61493,999.72378,-100.89028,-1.35285,Alfvensalen,0.09311,0.72829,5477.10759,-89185.23312,True,False,-35.08266
1276,1.06518,-0.05686,999.63854,-101.10265,0.12509,Syster och Bro,-3.31706,2.17578,5475.36128,-89185.41758,True,False,3.07819
1277,1.57404,-0.67178,999.87767,-100.36780,1.47791,Entré,0.45826,-0.97856,5473.64722,-89184.82251,True,False,28.64087
1278,2.04604,-1.20938,999.83090,-100.52635,2.66063,Biblioteket,1.81886,0.98638,5474.36274,-89186.49649,True,False,52.21725
1279,1.45343,-0.15721,999.94584,-100.21032,0.34586,7-11,0.27290,-1.10449,5472.71363,-89186.52110,True,False,22.64423
1280,-0.05614,1.06785,999.69533,-100.97121,-2.34928,7-11,-0.75537,1.26197,5474.93032,-89186.18103,True,False,-52.95945
1281,0.68667,0.23290,999.73574,-100.80432,-0.51237,Lindstedvägen 24,0.73143,-1.80153,5474.37834,-89184.31698,True,False,-15.79878
1282,2.08118,-1.11438,999.80823,-100.57929,2.45163,Biblioteket,0.92729,-1.25352,5475.70736,-89185.68839,True,False,53.96298
1283,1.38588,-0.41240,999.83943,-100.51382,0.90727,Entré,2.00945,0.63104,5474.85813,-89185.70934,True,False,19.21386
1284,0.40693,0.70314,999.77281,-100.70069,-1.54691,7-11,-0.01366,0.04982,5475.28535,-89187.26651,True,False,-29.76716
1285,1.50700,-0.49337,999.71958,-100.83608,1.08542,Biblioteket,-0.46607,1.50777,5473.92393,-89184.84599,True,False,25.20978
1286,1.50051,-0.59150,999.75266,-100.73979,1.30130,Biblioteket,-1.88794,-0.33800,5474.90454,-89184.55809,True,False,24.90174
1287,2.92183,-2.04807,999.85740,-100.44791,4.50575,Biblioteket,-0.31825,1.40113,5473.33270,-89185.07537,True,False,96.02017
1288,1.63081,-0.40339,999.96945,-100.11746,0.88745,Alfvensalen,0.47082,1.15276,5472.97268,-89185.42154,True,False,31.52524
1289,-0.09575,1.29045,999.75272,-100.72316,-2.83899,7-11,-0.52483,-1.10508,5474.94083,-89185.64965,True,False,-54.91097
1290,0.36539,0.75017,999.75113,-100.74989,-1.65038,7-11,-0.81617,0.95367,5473.93895,-89184.15727,True,False,-31.85505
1291,0.50889,0.71375,999.84214,-100.47684,-1.57024,Östra Station,-0.38403,-1.08234,5477.99741,-89186.84541,True,False,-24.63440
1292,1.21016,-0.05703,999.76088,-100.73505,0.12546,Lindstedvägen 24,0.83047,-1.47497,5473.91586,-89185.64569,True,False,10.38860
1293,0.23655,0.85360,999.81170,-100.57062,-1.87793,Östra Station,-1.82182,-0.38856,5475.60438,-89188.34344,True,False,-38.26679
1294,0.30247,0.77771,999.74919,-100.76275,-1.71095,7-11,-0.50714,-0.72068,5474.93328,-89187.01981,True,False,-35.00212
1295,2.29711,-1.46878,999.77745,-100.66557,3.23131,Biblioteket,0.29468,1.02571,5475.50920,-89185.33483,True,False,64.74445
1296,2.40634,-1.41982,999.89116,-100.35179,3.12361,Biblioteket,0.83520,1.38286,5475.51749,-89184.49402,True,False,70.26237
1297,0.05330,0.99569,999.94392,-100.19541,-2.19051,Alfvensalen,-1.29994,-0.61461,5479.45453,-89185.38996,True,False,-47.36302
1298,0.76511,0.06746,999.82839,-100.54241,-0.14841,Alfvensalen,-0.33232,0.76075,5475.85666,-89184.48955,True,False,-11.83024
1299,2.86966,-1.71398,999.94999,-100.17657,3.77075,Biblioteket,-2.06383,0.12682,5478.01510,-89184.59457,True,False,93.45808
1300,2.54520,-1.55848,999.76858,-100.68147,3.42867,Biblioteket,-2.45617,2.25434,5474.41211,-89186.52656,True,False,77.14440
1301,2.30331,-1.57284,999.86774,-100.39544,3.46024,Biblioteket,-1.98957,-0.87890,5480.51198,-89189.21906,True,False,65.09945
1302,0.77815,0.53591,999.94746,-100.15243,-1.17901,7-11,-1.11457,0.60801,5472.89695,-89185.15677,True,False,-11.11864
1303,1.20993,-0.16099,999.62680,-101.14462,0.35417,Biblioteket,-1.74677,0.35501,5474.89001,-89185.85660,True,False,10.30990
1304,0.41752,0.54394,999.91654,-100.26236,-1.19668,Östra Station,0.64010,0.67653,5478.39876,-89187.20469,True,False,-29.16584
1305,2.60345,-1.54824,999.71577,-100.86452,3.40613,Biblioteket,-1.20909,-0.12069,5473.91941,-89184.43011,True,False,80.03039
1306,0.64107,0.39094,999.90668,-100.30036,-0.86007,Östra Station,1.10630,0.62335,5475.40572,-89186.61558,True,False,-17.99311
1307,0.59780,0.12604,999.75438,-100.79485,-0.27728,Lindstedvägen 24,1.44366,1.78512,5474.99481,-89185.18687,True,False,-20.23304
1308,1.44488,-0.55429,999.91856,-100.25381,1.21943,Lindstedvägen 24,-0.51400,-0.87660,5475.12220,-89183.19531,True,False,22.20337
1309,0.00022,0.96209,999.73294,-100.82633,-2.11661,Östra Station,-1.17371,-2.52344,5477.69531,-89186.70771,True,False,-50.12268
1310,1.66292,-0.75075,999.90534,-100.34488,1.65165,Entré,-0.74909,0.02123,5474.86984,-89183.63945,True,False,33.09891
1311,0.46999,0.74444,999.77270,-100.74068,-1.63778,7-11,1.90716,-0.70036,5473.97495,-89183.66277,True,False,-26.61395
1312,1.52130,-0.45046,999.88296,-100.38603,0.99100,Lindstedvägen 24,-0.87055,-0.76487,5474.76639,-89187.34654,True,False,26.00644
1313,1.01132,-0.00719,999.77581,-100.68330,0.01581,Lindstedvägen 24,0.20199,-0.06802,5473.11160,-89185.93677,True,False,0.45375
1314,0.50265,0.30844,999.89588,-100.34584,-0.67858,Östra Station,1.58696,0.78929,5479.15858,-89189.59597,True,False,-24.91949
1315,1.13144,-0.38230,999.71014,-100.89536,0.84106,Biblioteket,1.94885,1.64857,5474.04790,-89186.54559,True,False,6.42698
1316,1.93490,-0.86497,999.84732,-100.46596,1.90293,Syster och Bro,1.45812,0.10037,5475.12171,-89183.48930,True,False,46.66889
1317,1.53606,-0.66382,999.79657,-100.60225,1.46041,Syster och Bro,-0.63724,2.14164,5475.17379,-89186.59314,True,False,26.70153
1318,-0.84834,1.71230,999.89660,-100.38446,-3.76706,Entré,-0.52061,0.53967,5472.95434,-89186.77628,True,False,-92.46864
1319,1.40208,-0.43363,999.84095,-100.50044,0.95398,Entré,-1.66149,0.42438,5474.64830,-89185.30171,True,False,20.02465
1320,-0.35194,1.21300,999.93784,-100.23478,-2.66860,Lindstedvägen 24,1.14639,-0.27262,5473.02744,-89184.26413,True,False,-67.62790
1321,0.91864,0.33220,999.82782,-100.51729,-0.73085,7-11,0.77767,0.10070,5473.74416,-89186.85374,True,False,-4.15385
1322,-0.65656,1.66165,999.88606,-100.36660,-3.65562,Entré,1.08163,-0.21101,5477.76933,-89184.03799,True,False,-82.88509
1323,0.38645,0.26505,999.69654,-100.92852,-0.58312,Lindstedvägen 24,-1.02429,-0.75449,5477.82542,-89188.72553,True,False,-30.82913
1324,0.45371,0.64163,999.74530,-100.73555,-1.41158,7-11,1.39484,0.84830,5479.47498,-89187.29261,True,False,-27.44190
1325,1.68878,-0.80926,999.96661,-100.11493,1.78038,Lindstedvägen 24,-1.28352,1.05996,5473.18644,-89185.24834,True,False,34.42231
1326,1.72295,-1.06729,999.80433,-100.59548,2.34804,Biblioteket,0.54079,0.28488,5474.19883,-89186.41730,True,False,36.04942
1327,2.30662,-1.56436,999.74629,-100.82590,3.44160,Biblioteket,-1.65194,0.22005,5474.82045,-89185.93147,True,False,65.20400
1328,0.29597,0.81979,999.74710,-100.78156,-1.80354,7-11,-1.52070,-0.15280,5475.27521,-89185.61857,True,False,-35.32771
1329,2.12021,-1.25401,999.77103,-100.69349,2.75883,Biblioteket,0.19375,0.69385,5480.07314,-89185.31495,True,False,55.89618
1330,0.43462,0.41805,999.88703,-100.35839,-0.91971,Östra Station,-1.59382,-0.75856,5474.14587,-89186.36369,True,False,-28.32526
1331,0.54832,0.59510,999.76074,-100.70585,-1.30923,7-11,0.12444,-1.03093,5477.68507,-89186.24239,True,False,-22.70359
1332,1.95478,-0.94507,999.71561,-100.87923,2.07916,Biblioteket,-1.84003,-1.15560,5473.42887,-89185.16591,True,False,47.59691
1333,1.13333,0.18865,999.89662,-100.30732,-0.41502,7-11,1.30445,-1.51966,5473.72257,-89186.39194,True,False,6.61493
1334,-1.66600,2.60424,999.89783,-100.34355,-5.72932,Biblioteket,0.28846,0.31514,5477.92116,-89187.70819,True,False,-133.35120
1335,0.52215,0.40421,999.88837,-100.40505,-0.88926,Östra Station,-2.49055,-0.78403,5474.97012,-89185.07547,True,False,-23.94811
1336,1.54663,-0.48117,999.73528,-100.86022,1.05856,Biblioteket,0.11382,0.03886,5476.64504,-89186.96819,True,False,27.19937
1337,-0.28717,1.33546,999.85618,-100.42244,-2.93801,Alfvensalen,0.09011,-1.22639,5476.80793,-89181.95361,True,False,-64.43046
1338,-1.67160,2.83747,999.73101,-100.77884,-6.24244,Biblioteket,0.42937,-1.42485,5475.71302,-89182.61935,True,False,-133.71473
1339,0.54076,0.33995,999.95368,-100.19309,-0.74788,Östra Station,0.71491,2.14452,5472.06787,-89186.02799,True,False,-22.98516
1340,0.57710,0.28940,999.82460,-100.53467,-0.63668,7-11,-0.31420,1.70373,5475.58784,-89185.27985,True,False,-21.23275
1341,0.17481,0.76467,999.64296,-101.12302,-1.68228,Alfvensalen,1.26956,-0.62371,5472.89599,-89185.58326,True,False,-41.43805
1342,2.83792,-1.99455,999.82704,-100.54331,4.38800,Biblioteket,-0.75221,0.16418,5475.21777,-89187.50007,True,False,91.80942
1343,-0.71809,1.74543,999.76502,-100.73681,-3.83994,Alfvensalen,-1.83063,-1.57914,5474.40197,-89184.77025,True,False,-86.02221
1344,1.49766,-0.46300,999.93888,-100.27629,1.01861,Alfvensalen,-1.95582,0.31111,5474.30500,-89187.21551,True,False,24.85266
1345,1.02414,-0.16951,999.80699,-100.61410,0.37293,Lindstedvägen 24,2.43191,3.49001,5479.20463,-89188.92056,True,False,1.11058
1346,1.61511,-0.45915,999.73323,-100.80666,1.01013,Syster och Bro,-0.97893,-0.44875,5475.35404,-89185.74689,True,False,30.62199
1347,0.18691,0.53920,999.92858,-100.21739,-1.18623,7-11,0.62676,-0.49477,5475.71855,-89186.65443,True,False,-40.69022
1348,1.64479,-0.68923,999.88598,-100.36643,1.51631,Entré,-0.70522,-0.69300,5479.64330,-89185.11192,True,False,32.18242
1349,2.42074,-1.27567,999.75388,-100.73912,2.80648,Biblioteket,-0.65114,2.21384,5475.34124,-89184.28756,True,False,70.91370
1350,1.39407,-0.37746,999.70065,-100.88341,0.83041,Biblioteket,-2.73345,1.01686,5475.42018,-89185.45132,True,False,19.55378
1351,2.53958,-1.36959,999.77213,-100.67211,3.01310,Biblioteket,0.74552,-0.40883,5474.29255,-89186.96815,True,False,76.86513
1352,1.59824,-0.70133,999.74519,-100.82073,1.54292,Biblioteket,2.59810,-1.57295,5473.60819,-89186.62202,True,False,29.78435
1353,0.26431,0.77612,999.91283,-100.29387,-1.70747,7-11,0.09310,-0.33735,5475.25114,-89185.85274,True,False,-36.82805
1354,1.02445,0.10884,999.88551,-100.37609,-0.23945,7-11,1.24342,0.04093,5474.67978,-89187.57997,True,False,1.16545
1355,0.54381,0.42140,999.86145,-100.45152,-0.92708,Östra Station,0.96003,-0.04995,5474.09290,-89184.79921,True,False,-22.87887
1356,0.38200,0.52467,999.98489,-100.06832,-1.15428,7-11,1.34198,0.58820,5477.57408,-89184.28892,True,False,-30.90732
1357,2.44986,-1.53533,999.70278,-100.93207,3.37772,Biblioteket,0.35443,-0.75728,5474.83976,-89185.53423,True,False,72.34431
1358,2.32875,-1.31031,999.92345,-100.25323,2.88267,Biblioteket,2.69799,-2.92048,5476.07405,-89185.33763,True,False,66.39906
1359,0.26691,0.53979,999.81060,-100.60290,-1.18755,7-11,-1.54705,-0.68837,5476.01672,-89185.00257,True,False,-36.74905
1360,-0.30449,1.14653,999.68151,-100.93475,-2.52237,Östra Station,-0.85073,0.11008,5473.12150,-89185.79021,True,False,-65.38378
1361,2.31711,-1.49114,999.64523,-101.06750,3.28051,Biblioteket,1.84978,-1.69753,5473.60501,-89185.58585,True,False,65.67818
1362,0.25352,0.79485,999.96319,-100.14843,-1.74868,Alfvensalen,-1.33629,-0.43153,5477.78996,-89186.24279,True,False,-37.34258
